,genre_ids,overview,title,Western,Romance,Horror,TV Movie,Fantasy,Drama,Science Fiction,War,Music,History,Thriller,Comedy,Crime,Mystery,Action,Animation,Family,Adventure
9003,"['Comedy', 'Drama', 'Mystery']","When a Hollywood star mysteriously disappears in the middle of filming, the studio sends their fixer to get him back.","Hail, Caesar!",0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
9004,"['Horror', 'Comedy']","Jennifer, a gorgeous, seductive cheerleader takes evil to a whole new level after she's possessed by a sinister demon. Now it's up to her best friend to stop Jennifer's reign of terror before it's too late.",Jennifer's Body,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9005,"['Comedy', 'Science Fiction', 'Adventure']","Yet to fulfil their rock and roll destiny, the now middle-aged best friends Bill and Ted set out on a new adventure when a visitor from the future warns them that only their song can save life as we know it. Along the way, they are helped by their daughters, a new batch of historical figures and a few music legends — to seek the song that will set their world right and bring harmony to the universe.",Bill & Ted Face the Music,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
9006,"['Horror', 'Science Fiction', 'Comedy']","Amalgamated Dairies hires David Rutherford, an FBI man turned industrial saboteur, to investigate a popular new product called “the Stuff,” a new dessert product that is blowing ice cream sales out of the water. Nobody knows how it’s made or what’s in it, but people are lining up to buy it. It's got a delicious flavor to die for!",The Stuff,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
9007,"['Romance', 'Comedy', 'Family', 'Action', 'Adventure']","Herbie, the Volkswagen Beetle with a mind of its own, is racing in the Monte Carlo Rally. But thieves have hidden a cache of stolen diamonds in Herbie's gas tank, and are now trying to get them back.",Herbie Goes to Monte Carlo,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1
9008,['Comedy'],"The wealthy businessman Vincenzo realizes that he is a father too absent, but also that his two sons and 1aughter are spoiled and unable to support themselves economically. So Vincenzo stages their fraudulent bankruptcy and runs with their children in Taranto, in his old house. The boys are struggling to settle, but Vincenzo is confident about them and hope that they will soon find a job in the city. Meanwhile, an impostor blackmailer, who wants to marry the daughter of Vincenzo, arrives in Puglia, to expose the scam.",Belli di papà,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9009,['Thriller'],Two kids find themselves in the centre of a deadly game of cat and mouse after taking a sheriff's cruiser for a joy ride.,Cop Car,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9010,"['Action', 'Adventure', 'Fantasy']","From DC Comics comes the Suicide Squad, an antihero team of incarcerated supervillains who act as deniable assets for the United States government, undertaking high-risk black ops missions in exchange for commuted prison sentences.",Suicide Squad,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
9011,"['Family', 'Fantasy', 'Comedy']","A young boy's discovery of a colorful, wish-granting rock causes chaos in the suburban town of Black Falls when jealous kids and scheming adults alike set out to get their hands on it.",Shorts,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
9012,"['Drama', 'Science Fiction', 'Mystery']",A troubled psychologist is sent to investigate the crew of an isolated research station orbiting a bizarre planet.,Solaris,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
9013,"['War', 'History', 'Action', 'Adventure', 'Drama', 'Romance']","Alexander, the King of Macedonia, leads his legions against the giant Persian Empire. After defeating the Persians, he leads his army across the then known world, venturing farther than any westerner had ever gone, all the way to India.",Alexander,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1
9014,"['Drama', 'History']",A look at the relationship between Marie Antoinette and one of her readers during the final days of the French Revolution.,"Farewell, My Queen",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
9015,"['Comedy', 'Drama', 'Romance']","With John's social life at a standstill and his ex-wife about to get remarried, a down on his luck divorcée finally meets the woman of his dreams, only to discover she has another man in her life - her son. Before long, the two are locked in a battle of wits for the woman they both love-and it appears only one man can be left standing when it's over.",Cyrus,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
9016,"['Action', 'Adventure', 'Comedy']","After a Tibetan boy, the mystical Golden Child, is kidnapped by the evil Sardo Numspa, humankind's fate hangs in the balance. On the other side of the world in Los Angeles, the priestess Kee Nang seeks the Chosen One, who will save the boy from death. When Nang sees social worker Chandler Jarrell on television discussing his ability to find missing children, she solicits his expertise, despite his skepticism over being ""chosen.""",The Golden Child,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
9017,"['Action', 'Science Fiction', 'Thriller']","Jackie Chan stars as a hardened special forces agent who fights to protect a young woman from a sinister criminal gang. At the same time, he feels a special connection to the young woman, like they met in a different life.",Bleeding Steel,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
9018,['Comedy'],"Jason Kelly is one week away from marrying his boss's uber-controlling daughter, putting him on the fast track for a partnership at the law firm. However, when the straight-laced Jason is tricked into driving his foul-mouthed grandfather, Dick, to Daytona for spring break, his pending nuptials are suddenly in jeopardy. Between riotous frat parties, bar fights, and an epic night of karaoke, Dick is on a quest to live his life to the fullest and bring Jason along for the ride.",Dirty Grandpa,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9019,"['Romance', 'Comedy', 'TV Movie']",A freelance writer looking for romance sells a story to Cosmopolitan magazine about finding love in the workplace and goes undercover at a Finance Company.,Beauty & the Briefcase,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9020,"['Adventure', 'Comedy', 'Family', 'Fantasy']",A young girl inhabits an isolated island with her scientist father and communicates with a reclusive author of the novel she's reading.,Nim's Island,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
9021,"['History', 'Drama']","The story of the Promethean struggles of Nikola Tesla, as he attempts to transcend entrenched technology—including his own previous work—by pioneering a system of wireless energy that would change the world.",Tesla,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
9022,"['Horror', 'Thriller']","San Jose, California, 1906. Isolated in her labyrinthine mansion, eccentric firearm heiress Sarah Winchester believes that she is being haunted by the souls of those killed by the guns manufactured by her company.",Winchester,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9023,"['Thriller', 'Crime', 'Drama']","Literature professor Jim Bennett leads a secret life as a high-stakes gambler. Always a risk-taker, Bennett bets it all when he borrows from a gangster and offers his own life as collateral. Staying one step ahead, he pits his creditor against the operator of an illicit gambling ring while garnering the attention of Frank, a paternalistic loan shark. As his relationship with a student deepens, Bennett must risk everything for a second chance.",The Gambler,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
9024,"['Action', 'Adventure', 'Crime', 'Thriller']","A young undercover FBI agent infiltrates a gang of thieves who share a common interest in extreme sports. A remake of the 1991 film, ""Point Break"".",Point Break,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1
9025,"['Comedy', 'Drama', 'Romance']","For a grieving fiancée, learning to love again requires the help of her late love's three best friends.",Catch and Release,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
9026,"['Science Fiction', 'Comedy', 'Drama']","The career of a disillusioned producer, who is desperate for a hit, is endangered when his star walks off the film set. Forced to think fast, the producer decides to digitally create an actress ""Simone"" to sub for the star — the first totally believable synthetic actress.",S1m0ne,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
9027,['Comedy'],"Sara and Nicola are expecting their second son. Through the late Mattia Torre's sharp look, all the joys and sorrows of being a parent in the modern day Italy are unraveled in an absolutely brilliant and witty way.",Kidz,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9028,"['Action', 'Family', 'Drama', 'Adventure']","Despondent over the closing of his karate school, Cobra Kai teacher John Kreese joins a ruthless businessman and martial artist to get revenge on Daniel and Mr. Miyagi.",The Karate Kid Part III,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
9029,"['Action', 'Adventure', 'Comedy']","A bet pits a British inventor, a Chinese thief and a French artist on a worldwide adventure that they can circle the globe in 80 days.",Around the World in 80 Days,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
9030,"['Drama', 'Romance']","Four erotic tales from in various historical eras. The first, 'The Tide', is set in the present day, and concerns a student and his young female cousin stranded on the beach by the tide, secluded from prying eyes. 'Therese Philosophe' is set in the nineteenth century, and concerns a girl being locked in her bedroom, where she contemplates the erotic potential of the objects contained within it. 'Erzsebet Bathory' is a portrait of the sixteenth-century countess who allegedly bathed in the blood of virgins, while 'Lucrezia Borgia' concerns an incestuous fifteenth-century orgy involving Lucrezia, her brother, and her father the Pope.",Immoral Tales,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9031,"['Comedy', 'Drama', 'Romance']","New York, I Love You delves into the intimate lives of New Yorkers as they grapple with, delight in and search for love. Journey from the Diamond District in the heart of Manhattan, through Chinatown and the Upper East Side, towards the Village, into Tribeca, and Brooklyn as lovers of all ages try to find romance in the Big Apple.","New York, I Love You",0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
9032,['Comedy'],"During a trip to Germany to scatter their grandfather's ashes, German-American brothers Todd and Jan discover Beerfest, the secret Olympics of downing stout, and want to enter the contest to defend their family's beer-guzzling honor. Their Old Country cousins sneer at the Yanks' chances, prompting the siblings to return to America to prepare for a showdown the following year.",Beerfest,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9033,"['Comedy', 'Romance', 'Thriller']","The irreverent host of a political satire talk show decides to run for president and expose corruption in Washington. His stunt goes further than he expects when he actually wins the election, but a software engineer suspects that a computer glitch is responsible for his surprising victory.",Man of the Year,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
9034,"['Romance', 'Comedy']","Josephine doesn't like her job and keeps on having relationships without a future. Her sister and parents keep pushing her to find a good husband. To shut them up, she creates a handsome Brazilian millionaire but her little white lie has a flip side - she loses everything to find the love of her life.",Josephine,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9035,"['Comedy', 'Romance']","More than a dozen Angelenos navigate Valentine's Day from early morning until midnight. Three couples awake together, but each relationship will sputter. A grade-school boy wants flowers for his first true love. Two high school seniors plan first-time sex at noon. A TV sports reporter gets the assignment to find romance in LA. A star quarterback contemplates his future. Two strangers meet on a plane. Grandparents, together for years, face a crisis. An 'I Hate Valentine's Day' dinner beckons the lonely and the lied to.",Valentine's Day,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9036,"['Animation', 'Family', 'Comedy', 'Adventure', 'Romance']","Two young wolves at opposite ends of their pack's social order are thrown together into a foreign land and need each other to return home, but love complicates everything.",Alpha and Omega,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
9037,"['Comedy', 'Family']","Two men get laid off and have to become stay-at-home dads when they can't find jobs, which inspires them to open their own day-care center.",Daddy Day Care,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9038,"['Comedy', 'Romance']","Cursed since childhood, dentist Charlie Logan cannot find the right woman. Even worse, he learns that each of his ex-girlfriends finds true love with the man she meets after her relationship with him ends. Hearing of Charlie's reputation as a good-luck charm, women from all over line up for a quick tryst. But when Charlie meets the woman of his dreams, he must find a way to break the curse or risk losing her to the next man she meets.",Good Luck Chuck,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9039,"['Thriller', 'Mystery', 'Drama', 'Crime']",A woman who survived the brutal killing of her family as a child is forced to confront the events of that day.,Dark Places,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0
9040,"['Horror', 'Action', 'Thriller']","Every ten or seven years in an unsuspecting town, The Tournament takes place. A battle royale between 30 of the world's deadliest assassins. The last man standing receiving the $10,000,000 cash prize and the title of Worlds No 1, which itself carries the legendary million dollar a bullet price tag.",The Tournament,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
9041,"['Crime', 'Drama', 'Horror', 'Mystery', 'Thriller']",A recently widowed detective still grieving over his wife's death discovers a shocking connection between himself and the suspects in a serial killing spree linked to the Four Horsemen of the Apocalypse.,Horsemen,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0
9042,"['Action', 'Crime', 'Drama', 'Thriller']","Two veteran New York City detectives work to identify the possible connection between a recent murder and a case they believe they solved years ago; is there a serial killer on the loose, and did they perhaps put the wrong person behind bars?",Righteous Kill,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
9043,['Comedy'],"Nerdy high school senior Dizzy Harrison has finally gotten lucky -- after purposely getting expelled, he takes lessons in 'badass cool' from a convict and enrolls at a new school. But can he keep up the ruse?",The New Guy,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9044,"['Drama', 'History']","Gary Hart, former Senator of Colorado, becomes the front-runner for the Democratic presidential nomination in 1987. Hart's intelligence, charisma and idealism makes him popular with young voters, leaving him with a seemingly clear path to the White House. All that comes crashing down when allegations of an extramarital affair surface in the media, forcing the candidate to address a scandal that threatens to derail his campaign and personal life.",The Front Runner,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
9045,"['Drama', 'Thriller']","Caius Martius, aka Coriolanus, is an arrogant and fearsome general who has built a career on protecting Rome from its enemies. Pushed by his ambitious mother to seek the position of consul, Coriolanus is at odds with the masses and unpopular with certain colleagues. When a riot results in his expulsion from Rome, Coriolanus seeks out his sworn enemy, Tullus Aufidius. Together, the pair vow to destroy the great city.",Coriolanus,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
9046,"['Science Fiction', 'Action', 'Adventure', 'Comedy']","When a kingpin threatens New York City, a group of mutated turtle warriors must emerge from the shadows to protect their home.",Teenage Mutant Ninja Turtles,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
9047,"['Adventure', 'Family', 'Fantasy', 'TV Movie']","Snow White's mother dies during childbirth, leaving baby Snow and father John for dead on an icy field, who then receives a visit from one of Satan's representatives, granting him three wishes.",Snow White: The Fairest of Them All,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
9048,"['Comedy', 'Music']","Bernand Fréderic is a mediocre bank executive. He's married and has a son. He used to have another profession: being French star Claude Francois. Now, with the Imitators Gala Night coming up, he must choose between his wife or the only thing that makes him happy: the applause.",Podium,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
9049,"['Drama', 'Romance']","The story of John Wilmot, a.k.a. the Earl of Rochester, a 17th century poet who famously drank and debauched his way to an early grave, only to earn posthumous critical acclaim for his life's work.",The Libertine,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9050,"['Action', 'Thriller', 'Science Fiction']","Set in the near future, Lockout follows a falsely convicted ex-government agent , whose one chance at obtaining freedom lies in the dangerous mission of rescuing the President's daughter from rioting convicts at an outer space maximum security prison.",Lockout,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
9051,"['Action', 'Thriller', 'Crime']","When New Orleans Police Detective Danny Fisher stops a brilliant thief from getting away with a multimillion-dollar heist, the thief's girlfriend is accidentally killed. After escaping from prison, the criminal mastermind enacts his revenge, taunting Danny with 12 rounds of near-impossible puzzles and tasks that he must somehow complete to save the life of the woman he loves.",12 Rounds,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
9052,"['Drama', 'Mystery']","It took Anna 10 years to recover from the death of her husband, Sean, but now she's on the verge of marrying her boyfriend, Joseph, and finally moving on. However, on the night of her engagement party, a young boy named Sean turns up, saying he is her dead husband reincarnated. At first she ignores the child, but his knowledge of her former husband's life is uncanny, leading her to believe that he might be telling the truth.",Birth,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
9053,"['Horror', 'Comedy', 'Action', 'Science Fiction', 'Thriller']","When a man is eaten alive by an unknown creature, the local Game Warden teams up with a paleontologist from New York to find the beast. Add to the mix an eccentric philanthropist with a penchant for ""Crocs"", and here we go! This quiet, remote lake is suddenly the focus of an intense search for a crocodile with a taste for live animals...and people!",Lake Placid,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0
9054,"['Action', 'Comedy', 'Crime', 'Romance']","Jerry Welbach, a reluctant bagman, has been given two ultimatums: The first is from his mob boss to travel to Mexico and retrieve a priceless antique pistol, known as ""the Mexican""... or suffer the consequences. The second is from his girlfriend Samantha to end his association with the mob. Jerry figures alive and in trouble with Samantha is better than the more permanent alternative, so he heads south of the border.",The Mexican,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
9055,"['Horror', 'Mystery']","Five people travelling by camper crash into a tree. When they recover, the road they were driving on has been replaced by an impenetrable forest and a wooden house.",A Classic Horror Story,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9056,"['Thriller', 'Horror']","Samuel Salomon, a literature professor, has been off work for almost a year after the tragic death of his girlfriend. Samuel has been suffering from a recurring nightmare in which a woman is brutally murdered in a strange ritual. Suddenly, the same woman who appears every night in his dreams is found dead in exactly the same circumstances. Samuel sneaks into the crime scene and there he meets Rachel who has also dreamed about the murder. Together, they will do whatever they can to discover the identity of the mystery woman, entering a terrifying world controlled by the figures who have inspired artists throughout time: the Muses.",Muse,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9057,"['Mystery', 'Horror', 'Thriller']",This is a story of a small town girl named Nastya. Her newly married husband Ivan drives her to his hometown to meet his family. Upon their arrival Nastya feels she made a wrong decision: she is surrounded by weird people and she sees creepy photos all around the house. Ivan disappears while his family prepares Nastya for a mysterious traditional Russian wedding ceremony. She struggles to calm herself down hoping all this will end and they will live happily ever after. Only if she stays alive...,The Bride,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
9058,"['Fantasy', 'Adventure', 'Family']","Oscar Diggs, a small-time circus illusionist and con-artist, is whisked from Kansas to the Land of Oz where the inhabitants assume he's the great wizard of prophecy, there to save Oz from the clutches of evil.",Oz the Great and Powerful,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
9059,['Comedy'],A comic movie divided in three episodes.,"Grande, grosso e Verdone",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9060,"['Horror', 'Thriller', 'Mystery']","Trapped in a London subway station, a woman who's being pursued by a potential attacker heads into the unknown labyrinth of tunnels beneath the city's streets",Creep,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
9061,"['Adventure', 'Action', 'Thriller']",A war-hardened Crusader and his Moorish commander mount an audacious revolt against the corrupt English crown.,Robin Hood,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
9062,['Comedy'],"Bad Grandpa .5 gives you a whole new perspective on the world of Irving Zisman with bonus scenes and pranks also featuring Spike Jonze as ""Gloria"" and Catherine Keener as Irving's wife ""Ellie"", plus a look at the evolution of Johnny Knoxville's naughty alter-ego, the makeup effects, and a behind-the-scenes peek at the idiocy it takes to make a hidden camera movie in public.",Jackass Presents: Bad Grandpa .5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9063,"['Comedy', 'Horror']","A mysterious virus hits an isolated elementary school, transforming the kids into a feral swarm of mass savages. An unlikely hero must lead a motley band of teachers in the fight of their lives.",Cooties,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9064,"['Horror', 'Mystery']","In 1988, young sisters Katie and Kristi befriend an invisible entity who resides in their home.",Paranormal Activity 3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9065,['Comedy'],"Alex Belli is a 37 year old advertising executive whose fiancée Elena has just left him, and who is having difficulty at work trying to think of a good advertising campaign for a new Japanese product. Niki is a bubbly 17 year old student. She has three best friends with whom she shares all her problems, and an annoying ex-boyfriend Fabio who is set on getting her back, but Niki's not interested. One day on his way to work, Alex collides with Niki on a city street. They soon begin a romance, despite their 20-year age gap.",Sorry if I Love You,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9066,"['Drama', 'Romance']",A fatally ill mother with only two months to live creates a list of things she wants to do before she dies without telling her family of her illness.,My Life Without Me,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9067,"['Family', 'Adventure', 'Science Fiction']","After a construction project begins digging in their neighbourhood, best friends Tuck, Munch and Alex inexplicably begin to receive strange, encoded messages on their cell phones. Convinced something bigger is going on, they go to their parents and the authorities. The three embark on a secret adventure to crack the code and follow it to its source, and discover a mysterious being from another world who desperately needs their help. The journey that follows will change all their lives forever.",Earth to Echo,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
9068,"['Drama', 'Romance']",The wife of a British Judge is caught in a self-destructive love affair with a Royal Air Force pilot.,The Deep Blue Sea,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9069,"['Comedy', 'Drama', 'Romance']","Rosie, an ageing single mother, is helped by Mother Nature in experiencing love again through Adam, a charming young man. But matters complicate when her young daughter falls in love with a local boy.",I Could Never Be Your Woman,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
9070,"['Comedy', 'Crime']","After leaving the prison, the dwarf criminal Calvin Sims joins to his moron brother Percy to steal an expensive huge diamond in a jewelry for the mobster Walken. They are chased by the police, and Calvin hides the stone in the purse of the executive Vanessa Edwards, whose husband Darryl Edwards wants to have a baby. Percy convinces Calvin to dress like a baby and be left in front of the Edwards's house to get inside the house and retrieve the diamond. Darryl and Vanessa keep Calvin for the weekend and decide to adopt him, while Walken threatens Darryl to get the stone back.",Little Man,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
9071,['Comedy'],"As everyone knows, children make no difference between social classes, skin colors or religions. But then why does Corentin, Paul and Sofia's nine-year-old son, only have friends like him at Bagnolet's school? And when his friends all leave for a private school in Paris, his parents are frightened. From now on, Corentin is the only one in his class. But the only what?",Battle of the Classes,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9072,"['Comedy', 'Drama']","College ""frenemies"" Lauren and Katie move in together after losing a relationship and rent control, respectively. Sharing Katie's late grandmother's apartment in New York City, the girls bicker with each other until one fateful night, when Katie's noisy bedroom activities make Lauren barge in and discover a dirty little secret. This revelation brings them closer together, and Lauren (the brains) and Katie (the talent) concoct a wildly successful business venture. As profits swell, the girls reevaluate their hopes and dreams and realize that just because someone pees in your hair in college doesn't mean she won't be your best friend 10 years later.","For a Good Time, Call...",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
9073,"['Comedy', 'Drama']","Margot Zeller is a short story writer with a sharp wit and an even sharper tongue. On the eve of her estranged sister Pauline's wedding to unemployed musician/artist/depressive Malcolm at the family seaside home, Margot shows up unexpectedly to rekindle the sisterly bond and offer her own brand of support. What ensues is a nakedly honest and subversively funny look at family dynamics.",Margot at the Wedding,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
9074,['Drama'],"During the Civil War, at a Southern girls’ boarding school, young women take in an injured enemy soldier. As they provide refuge and tend to his wounds, the house is taken over with sexual tension and dangerous rivalries, and taboos are broken in an unexpected turn of events.",The Beguiled,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9075,"['Adventure', 'Horror', 'Thriller']","Distraught, confused, and half-wild with fear, Sarah Carter emerges alone from the Appalachian cave system where she encountered unspeakable terrors. Unable to plausibly explain to the authorities what happened - or why she's covered in her friends' blood - Sarah is forced back to the subterranean depths to help locate her five missing companions.",The Descent: Part 2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
9076,"['Crime', 'Thriller', 'Comedy', 'Mystery']","A stroke of good luck turns lethal for Sam Phelan and his wife Leslie when they are faced with a life-changing decision that brings strange and sinister Pyke Kubic to their doorstep. As Pyke leads Sam and Leslie on a tumultuous adventure through the streets of Chicago, each are pulled deeper and deeper into a desperate spiral of deception and violence – all in the name of money.",Ca$h,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
9077,"['Comedy', 'Family']","Vada Sultenfuss has a holiday coming up, and an assignment: to do and essay on someone she admires and has never met. She decides she wants to do an assignment on her mother, but quickly realises she knows very little about her. She manages to get her father to agree to let her go to LA to stay with her Uncle Phil and do some research on her mother.",My Girl 2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9078,['Comedy'],"To the amusement of their adult children and friends, long divorced couple Don and Ellie Griffin are once again forced to play the happy couple for the sake of their adopted son's wedding after his ultra conservative biological mother unexpectedly decides to fly halfway across the world to attend. With all of the wedding guests looking on, the Griffins are hilariously forced to confront their past, present and future - and hopefully avoid killing each other in the process.",The Big Wedding,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9079,['Horror'],"In Haiti, a wealthy landowner convinces a sorcerer to lure the American woman he has fallen for away from her fiance, only to have the madman decide to keep the woman for himself, as a zombie.",White Zombie,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9080,"['Adventure', 'Drama', 'Horror']",A trio of tourists on a fishing trip in the mangrove swamps of Northern Australia are left to fend for themselves when their tour guide is killed by a crocodile.,Black Water,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
9081,"['Family', 'Comedy']","An evil, high-fashion designer plots to steal Dalmatian puppies in order to make an extravagant fur coat, but instead creates an extravagant mess.",101 Dalmatians,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9082,"['Drama', 'Music']","In 1999, teenage sisters Celeste and Eleanor survive a seismic, violent tragedy. The sisters compose and perform a song about their experience, making something lovely and cathartic out of a catastrophe - while also catapulting Celeste to stardom. By 2017, Celeste is a mother to a teenage daughter of her own and is struggling to navigate a career fraught with scandals when another act of terrifying violence demands her attention.",Vox Lux,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
9083,"['Fantasy', 'Action', 'Thriller', 'Crime', 'Science Fiction', 'Mystery']","Paris, 1830. In the heart of the town, Vidocq, a famous detective, disappears as he fights the Alchemist, an assassin that he has been pursuing for a few months. His young biographer, Etienne Boisset, decides to avenge Vidocq's death and takes the investigation on...",Vidocq,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0
9084,"['Horror', 'Mystery', 'Thriller', 'Music']","Inside the halls of an elite arts academy, a timid music student begins to outshine her more accomplished and outgoing twin sister when she discovers a mysterious notebook belonging to a recently deceased classmate.",Nocturne,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
9085,['Action'],"Ben Archer, an ex-mob enforcer, seeks revenge against a ruthless Chinese kingpin responsible for his wife's brutal murder. When Archer joins forces with his old underworld friends, an all-out war is waged against the Chinese Triad.",Wake of Death,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9086,"['Action', 'Drama', 'Thriller']","After his wife is assaulted, a husband enlists the services of a vigilante group to help him settle the score.",Seeking Justice,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
9087,"['Science Fiction', 'Action', 'Drama', 'Thriller']","An earthquake shatters a peaceful Los Angeles morning and opens a fissure deep into the earth, causing lava to start bubbling up. As a volcano begins forming in the La Brea Tar Pits, the director of the city's emergency management service, working with a geologist, must then use every resource in the city to try and stop the volcano from consuming LA.",Volcano,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0
9088,"['Fantasy', 'Action', 'Adventure']","Tarzan, having acclimated to life in London, is called back to his former home in the jungle to investigate the activities at a mining encampment.",The Legend of Tarzan,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
